,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
593,10.3470005,0.472952857,0.103199291,0.018367768,0.3,4,0.5,1,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.142361434,-0.144053028,-0.143187536,-0.143175192,-0.143253652,-0.143206168,0.000535595,556
1098,5.482571173,0.033068494,0.07320137,0.00263978,1,4,0.25,3,42,0.75,1,"{'learning_rate': 1, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.145548977,-0.141449363,-0.142676419,-0.143096107,-0.14341156,-0.143236485,0.001334575,557
835,8.638571072,0.226144964,0.102008438,0.004346959,0.5,4,0.25,1,42,1,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.143863798,-0.143685853,-0.14477137,-0.140430154,-0.143878769,-0.143325988,0.001496616,558
605,10.82324028,0.449810118,0.122001457,0.025353076,0.3,4,0.5,10,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.142992019,-0.143553539,-0.143735808,-0.14275263,-0.144693137,-0.143545427,0.000676511,559
1066,13.40201411,0.165432299,0.075598192,0.003072947,1,3,0.75,3,42,0.75,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.144998495,-0.144426141,-0.144713556,-0.14059862,-0.143233312,-0.143594025,0.001613745,560
839,9.149724102,0.318196788,0.114301825,0.010370399,0.5,4,0.25,2,42,1,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.145372108,-0.143451921,-0.145346279,-0.140206307,-0.144107146,-0.143696752,0.001894166,561
847,8.479358101,0.12655477,0.09959631,0.007448332,0.5,4,0.25,10,42,1,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.143549298,-0.143732847,-0.145197158,-0.142566842,-0.143953072,-0.143799843,0.000844218,562
1062,12.19038014,0.07443988,0.07421298,0.001598851,1,3,0.75,2,42,0.75,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.143716067,-0.146020242,-0.144954312,-0.140929966,-0.143553825,-0.143834882,0.001706492,563
1070,9.109091234,0.045509722,0.059598112,0.000802887,1,3,0.75,10,42,0.75,1,"{'learning_rate': 1, 'max_depth': 3, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.144368001,-0.143025391,-0.145311784,-0.144230368,-0.142453302,-0.143877769,0.001017517,564
1257,21.50921216,0.64008565,0.194199228,0.005417524,1,10,0.75,3,42,0.5,1,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.145628257,-0.146872865,-0.142191032,-0.141660614,-0.144588347,-0.144188223,0.001990913,565
399,8.512469387,0.042134058,0.095999718,0.002608004,0.2,5,0.25,10,42,1,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.142858404,-0.145592584,-0.144810027,-0.14479555,-0.144135262,-0.144438365,0.000914995,566
395,8.425674582,0.047061147,0.096424723,0.001627423,0.2,5,0.25,3,42,1,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.144347809,-0.144210023,-0.144755347,-0.143693711,-0.145381079,-0.144477594,0.000565039,567
846,7.964113379,0.114789906,0.094608307,0.005667514,0.5,4,0.25,10,42,0.75,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.144080672,-0.145922491,-0.144888598,-0.142784034,-0.144759906,-0.14448714,0.001035528,568
834,7.845823097,0.355313713,0.10320015,0.011924218,0.5,4,0.25,1,42,0.75,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",-0.146258293,-0.143808864,-0.144431821,-0.143329768,-0.14490757,-0.144547263,0.001009782,569
843,10.76602473,0.760266444,0.121484089,0.026677054,0.5,4,0.25,3,42,1,1,"{'learning_rate': 0.5, 'max_depth': 4, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.145357211,-0.144223443,-0.144974489,-0.143631861,-0.144991381,-0.144635677,0.000622819,570
387,8.69547267,0.086136502,0.095800209,0.001324326,0.2,5,0.25,1,42,1,1,"{'learning_rate': 0.2, 'max_depth': 5, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",-0.144323428,-0.144384436,-0.145134837,-0.144462548,-0.144949173,-0.144650885,0.000327683,571
1221,9.272003078,0.477747391,0.148199749,0.002135016,1,10,0.25,2,42,0.5,1,"{'learning_rate': 1, 'max_depth': 10, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",-0.147024258,-0.143535274,-0.144542019,-0.142929558,-0.145375653,-0.144681352,0.001440344,572
