,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.0354075908660887,0.028243847858753855,0.04039225578308105,0.0015111020823301707,0.1,3,0.25,1,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.5912996127783156,0.5921466602129719,0.5854662068130937,0.5887940945120107,0.5874629394324439,0.5890339027497671,0.002452614482140609,953
1,3.3408295154571532,0.0911085850561726,0.04652495384216308,0.007585469568351767,0.1,3,0.25,1,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.5912996127783156,0.5927516940948693,0.5854662068130937,0.5851031645186664,0.5874629394324439,0.5884167235274778,0.0030886225583395947,1197
2,3.796630048751831,0.15455262014269963,0.046658897399902345,0.0068163663727722045,0.1,3,0.25,1,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.5890004840271055,0.5921466602129719,0.5864343195982332,0.5887940945120107,0.5874629394324439,0.5887676995565531,0.0019297316617801854,981
3,3.4304443836212157,0.04722849591603891,0.04452066421508789,0.010006080520300048,0.1,3,0.25,1,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.5880929332042595,0.5873668925459826,0.5854662068130937,0.5851031645186664,0.5867368548435893,0.5865532103851183,0.0011270102116865232,1241
4,3.2039056777954102,0.09992804024728812,0.041040658950805664,0.00143056802637852,0.1,3,0.25,2,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.5912996127783156,0.5921466602129719,0.5854662068130937,0.5887940945120107,0.5874629394324439,0.5890339027497671,0.002452614482140609,953
5,3.5289344787597656,0.13885117393926422,0.04364609718322754,0.0021544829055893176,0.1,3,0.25,2,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.5912996127783156,0.5927516940948693,0.5854662068130937,0.5851031645186664,0.5874629394324439,0.5884167235274778,0.0030886225583395947,1197
6,3.9191204071044923,0.09392678028310623,0.04340243339538574,0.005319889573549067,0.1,3,0.25,2,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.5890004840271055,0.5921466602129719,0.5864343195982332,0.5887940945120107,0.5874629394324439,0.5887676995565531,0.0019297316617801854,981
7,3.4911821842193604,0.14265188615311017,0.04419941902160644,0.00632127979128675,0.1,3,0.25,2,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.5880929332042595,0.5873668925459826,0.5854662068130937,0.5851031645186664,0.5867368548435893,0.5865532103851183,0.0011270102116865232,1241
8,3.3638362884521484,0.1329800829054481,0.0417363166809082,0.0017248035241411827,0.1,3,0.25,3,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.5912996127783156,0.5921466602129719,0.5854662068130937,0.5887940945120107,0.5874629394324439,0.5890339027497671,0.002452614482140609,953
9,3.7448801040649413,0.11931049624802466,0.05110034942626953,0.012686163657503436,0.1,3,0.25,3,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.5912996127783156,0.5927516940948693,0.5854662068130937,0.5851031645186664,0.5874629394324439,0.5884167235274778,0.0030886225583395947,1197
10,4.07351861000061,0.2159658190166781,0.04206933975219727,0.0022849699966803728,0.1,3,0.25,3,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.5890004840271055,0.5921466602129719,0.5864343195982332,0.5887940945120107,0.5874629394324439,0.5887676995565531,0.0019297316617801854,981
11,3.6861958503723145,0.19076694770175623,0.039155006408691406,0.001568437487899253,0.1,3,0.25,3,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.5880929332042595,0.5873668925459826,0.5854662068130937,0.5851031645186664,0.5867368548435893,0.5865532103851183,0.0011270102116865232,1241
12,3.131401538848877,0.05758910543338522,0.042191076278686526,0.002989743202195673,0.1,3,0.25,10,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.5912996127783156,0.5921466602129719,0.5854662068130937,0.5887940945120107,0.5874629394324439,0.5890339027497671,0.002452614482140609,953
