,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,3.4135031700134277,0.06399914636890214,0.05789179801940918,0.002667810595246975,0.1,3,0.25,1,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6719506292352372,0.6775169409486931,0.665638046832456,0.6693894838748714,0.6730199068191445,0.6715030015420804,0.003937854492822832,1230
1,4.095397186279297,0.06402468378279742,0.05329022407531738,0.0033450753654046873,0.1,3,0.25,1,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.672676669893514,0.6776379477250726,0.6640043565075331,0.6678163005990198,0.6776184425485569,0.6719507434547392,0.005389485279078313,1224
2,4.713012552261352,0.08779330496537815,0.05861630439758301,0.0064309259641254935,0.1,3,0.25,1,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6691674733785092,0.6790900290416263,0.667876807648091,0.6728383856719308,0.676529315665275,0.6731004022810865,0.004253365704307633,1221
3,4.635655069351197,0.1942288480316965,0.056008768081665036,0.004164768335850949,0.1,3,0.25,1,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6710430784123911,0.6757623426911907,0.6653960186361711,0.6710836812488655,0.6724148363284322,0.6711399914634102,0.0033465548590339207,1234
4,3.6718143463134765,0.25902980166195744,0.05250835418701172,0.0036202837380334843,0.1,3,0.25,2,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6711640851887706,0.6774564375605033,0.6660010891268833,0.670115568463726,0.6724753433775035,0.6714425047434773,0.0037062494471666752,1231
5,3.986224365234375,0.02659986031758742,0.05288248062133789,0.004065927311181274,0.1,3,0.25,2,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6728581800580833,0.6776379477250726,0.6638833424093907,0.6678163005990198,0.6743510618987112,0.6713093665380555,0.004879529031402205,1232
6,4.51373815536499,0.07370089594926382,0.05453648567199707,0.004634247231477946,0.1,3,0.25,2,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6691069699903195,0.679150532429816,0.667876807648091,0.6728383856719308,0.6764688086162038,0.6730883008712721,0.004272039299648378,1222
7,4.582132816314697,0.24498938284488625,0.06350178718566894,0.014762453963957114,0.1,3,0.25,2,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6709825750242013,0.6757623426911907,0.6653960186361711,0.6710836812488655,0.6724148363284322,0.6711278907857722,0.0033469927632576862,1235
8,3.6125044345855715,0.11554358151060512,0.06374402046203613,0.007559482312612508,0.1,3,0.25,3,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6725556631171346,0.6786665053242982,0.6660010891268833,0.6689659345313729,0.6721728081321474,0.6716724000463673,0.004229344953360713,1226
9,4.51606068611145,0.3749310283588993,0.06585545539855957,0.006810829111147088,0.1,3,0.25,3,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6698935140367861,0.6776379477250726,0.6638833424093907,0.6677557935499485,0.6743510618987112,0.6707043319239818,0.00484253796543156,1239
10,5.241379642486573,0.1582305735132921,0.05753383636474609,0.004947559415177303,0.1,3,0.25,3,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6716481122942884,0.679150532429816,0.667876807648091,0.6727173715737883,0.6764688086162038,0.6735723265124376,0.0039084133167486355,1218
11,4.954288053512573,0.16575578864590818,0.05481553077697754,0.003209145791660826,0.1,3,0.25,3,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6709825750242013,0.6757623426911907,0.6653960186361711,0.6710836812488655,0.6724148363284322,0.6711278907857722,0.0033469927632576862,1235
12,3.4481130599975587,0.1674692699804418,0.05932044982910156,0.00584089638717426,0.1,3,0.25,10,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6717691190706679,0.6760043562439496,0.6709021601016518,0.6693289768258002,0.6707811460035094,0.6717571516491159,0.002263560055692379,1225
13,4.277617263793945,0.27751589254967013,0.062475061416625975,0.009700642276906651,0.1,3,0.25,10,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6727976766698935,0.6796950629235237,0.6689054274823016,0.6686028922369456,0.6755612028801355,0.67311245243856,0.004182377685024988,1220
14,5.1600110054016115,0.17300038556888025,0.05832538604736328,0.0033548723897685847,0.1,3,0.25,10,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.670135527589545,0.676851403678606,0.6671507230592364,0.672354329279361,0.676529315665275,0.6726042598544046,0.0037240424714563365,1223
15,4.678032159805298,0.08454248940816898,0.055103206634521486,0.0024462533244732462,0.1,3,0.25,10,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.25, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6713455953533398,0.6743707647628268,0.6657590609305984,0.6705996248562958,0.6725358504265747,0.6709221792659271,0.0028788119083744223,1238
16,4.655579280853272,0.11188827243253031,0.06018953323364258,0.011752409553009753,0.1,3,0.5,1,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6794530493707648,0.6818731848983544,0.6774974284504145,0.6782235130392691,0.6831850910631089,0.6800464533643824,0.00216151624752946,1172
17,5.9233323097229,0.07984879738098405,0.05426497459411621,0.004474010809493613,0.1,3,0.5,1,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6763068731848983,0.6806026137463698,0.6794336540206934,0.6791311187753373,0.686028922369456,0.6803006364193509,0.0031929304722875173,1168
18,7.135435295104981,0.07647032241155823,0.05544438362121582,0.0017712521320547437,0.1,3,0.5,1,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6797555663117134,0.6787270087124879,0.6799782174623343,0.6766503297634174,0.6819749500816845,0.6794172144663275,0.0017380018845042377,1181
19,7.307683610916138,0.22213238985500752,0.05588345527648926,0.0031792221761155863,0.1,3,0.5,1,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.679392545982575,0.685866408518877,0.6759847522236341,0.6766503297634174,0.6827615417196103,0.6801311156416228,0.003732731193237869,1171
20,4.184479522705078,0.13790751195915366,0.05574169158935547,0.0034634516391853654,0.1,3,0.5,2,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.680784123910939,0.679150532429816,0.6777394566466993,0.6782235130392691,0.6830640769649664,0.679792340598338,0.0019378009777086976,1174
21,5.499815273284912,0.05667881666276352,0.05474281311035156,0.0018710633538690934,0.1,3,0.5,2,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6770329138431752,0.6801790900290416,0.6794336540206934,0.6791311187753373,0.6863314576148122,0.680421646856612,0.00313400067074278,1167
22,6.6914146900177,0.10357858508889362,0.06695022583007812,0.014454303150550893,0.1,3,0.5,2,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6798765730880929,0.6787270087124879,0.6799782174623343,0.6766503297634174,0.6819749500816845,0.6794414158216033,0.0017433790521185926,1180
23,7.2463459968566895,0.055338031892010454,0.054952573776245114,0.00397882898999787,0.1,3,0.5,2,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.675459825750242,0.685866408518877,0.6759847522236341,0.6766503297634174,0.6827615417196103,0.6793445715951562,0.004191625394229431,1185
24,4.31097674369812,0.17058635167530897,0.056290817260742185,0.004798338701012611,0.1,3,0.5,3,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6797555663117134,0.6774564375605033,0.677376414352272,0.6784050341864827,0.6839111756519635,0.679380925612587,0.002422296629382893,1182
25,5.537605571746826,0.05428757613962436,0.05522212982177734,0.005013445841357528,0.1,3,0.5,3,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6780614714424008,0.6801790900290416,0.6797361892660495,0.6776789495976281,0.6868155140073818,0.6804942428685005,0.003300808640328264,1165
26,6.6638427734375,0.09362240996391862,0.05999321937561035,0.005523270572269788,0.1,3,0.5,3,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6798765730880929,0.6786665053242982,0.6799782174623343,0.6774974284504145,0.6819749500816845,0.6795987348813648,0.001493461779921361,1178
27,7.359160280227661,0.35769018842783845,0.05784549713134766,0.0031537708234024393,0.1,3,0.5,3,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.675459825750242,0.685866408518877,0.6760452592727053,0.677920977793913,0.6827615417196103,0.6796108026110695,0.004046207565447967,1177
28,4.408753299713135,0.23237071809343454,0.056183481216430665,0.003088221807645963,0.1,3,0.5,10,42,0.25,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6780614714424008,0.6811471442400775,0.6774974284504145,0.681551400738186,0.6800387245114056,0.6796592338764968,0.0016226172266160764,1176
29,5.723769760131836,0.13711937724078854,0.06270637512207031,0.0052939222115939155,0.1,3,0.5,10,42,0.5,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6784849951597289,0.6841118102613747,0.6794941610697647,0.6764688086162038,0.6804622738549041,0.6798044097923952,0.00252783814253612,1173
30,7.167467164993286,0.350206278409704,0.056712007522583006,0.002888933034780037,0.1,3,0.5,10,42,0.75,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6798160696999032,0.6848378509196515,0.6782840200883403,0.6776184425485569,0.6840321897501059,0.6809177146013116,0.0029699356410995883,1159
31,7.391963100433349,0.2765901625680917,0.05643129348754883,0.0057925396753990025,0.1,3,0.5,10,42,1,1,"{'learning_rate': 0.1, 'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6794530493707648,0.6836277831558567,0.6758032310764204,0.672354329279361,0.6802807527076904,0.6783038291180187,0.003878735865241847,1192
