,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_random_state,param_subsample,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
611,26.402092266082764,1.916640204172622,0.08812451362609863,0.03887205146696028,0.3,4,0.75,1,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 1, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6556112852664577,0.6269592476489029,0.5361755485893417,0.6331034482758621,0.6000626959247649,0.6103824451410658,0.041109227829403815,815
612,10.484600162506103,2.240469305375926,0.06920852661132812,0.008062639239885065,0.3,4,0.75,2,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6352351097178683,0.6246394984326019,0.5770532915360501,0.6158620689655172,0.6080250783699059,0.6121630094043887,0.019755922631067565,764
613,12.565560007095337,0.2727362617355553,0.07779431343078613,0.009449810595134113,0.3,4,0.75,2,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6282758620689655,0.6157366771159875,0.5820689655172414,0.6390595611285267,0.6033228840125392,0.613692789968652,0.019838940335127238,732
614,16.995781707763673,0.38758951228698824,0.07560100555419921,0.017385097752595557,0.3,4,0.75,2,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.6258307210031347,0.6058307210031348,0.5408777429467084,0.6388087774294671,0.6149216300940439,0.6052539184952977,0.03402182442636167,925
615,19.142654418945312,0.38765668190607383,0.0698007583618164,0.012417002248357989,0.3,4,0.75,2,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 2, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6231974921630095,0.6263949843260188,0.5340438871473354,0.6294043887147336,0.5963009404388715,0.6018683385579938,0.03590508413956048,1006
616,9.086295461654663,0.5294062805556664,0.06630387306213378,0.00829290398609599,0.3,4,0.75,3,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.6560501567398119,0.632037617554859,0.5579937304075235,0.6084012539184953,0.5961128526645768,0.6101191222570533,0.03318512769229333,822
617,12.139106512069702,0.38323823107437205,0.08120217323303222,0.00882086962856315,0.3,4,0.75,3,42,0.5,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.5, 'verbose': 1}",0.6344827586206897,0.6312225705329153,0.56858934169279,0.6315987460815047,0.6053918495297805,0.6142570532915361,0.02514666562610094,711
618,16.00770010948181,0.737913497101479,0.1365081787109375,0.05800887331022153,0.3,4,0.75,3,42,0.75,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 0.75, 'verbose': 1}",0.637115987460815,0.6242633228840125,0.5378056426332288,0.6379310344827587,0.6055172413793104,0.608526645768025,0.0372562165012331,861
619,20.27278060913086,0.5128642862004152,0.07122011184692383,0.012948944507799813,0.3,4,0.75,3,42,1,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 3, 'random_state': 42, 'subsample': 1, 'verbose': 1}",0.6216927899686521,0.6226332288401254,0.5353605015673981,0.6336677115987461,0.5985579937304075,0.602382445141066,0.03540711483331796,995
620,9.942094612121583,0.28958155895327947,0.0786008358001709,0.013763331948981057,0.3,4,0.75,10,42,0.25,1,"{'learning_rate': 0.3, 'max_depth': 4, 'max_features': 0.75, 'min_samples_leaf': 10, 'random_state': 42, 'subsample': 0.25, 'verbose': 1}",0.616551724137931,0.6135423197492162,0.6373040752351097,0.6304075235109717,0.593103448275862,0.6181818181818182,0.015285518473675985,631
